GRAPH_ID,OUTLET_ID,RAIN_START,RAIN_END,HYDRO_START,PEAK_TIME,HYDRO_END,SAMPLE_START,SAMPLE_END,EVENT_TYPE,EVENT_GRADE,COMPOUND_EVENT,PEAK_COUNT,SOURCE_RAIN_EVENT_IDS,SOURCE_RAIN_EVENT_COUNT,BASIN_ID,SOURCE_HYDRO_END,TIME_CONTRACT_STATUS,TIME_CONTRACT_ACTION,TIME_CONTRACT_REASON,EVENT_ID,SOURCE_EVENT_IDS,SOURCE_EVENT_COUNT,EVENT_MERGE_STATUS,SPLIT,SPLIT_REASON,EVENT_YEAR
B002,61106450,2025-05-23 06:00:00,2025-05-24 12:00:00,2025-05-23 08:00:00,2025-05-23 13:00:00,2025-05-24 02:00:00,2025-05-21 06:00:00,2025-05-26 12:00:00,HYDRO_FLOOD,A,False,1,B002_R00185,1,B002,2025-05-24 02:00:00,UNCHANGED,NONE,,B002_F0013,B002_F0013,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B022,612E2800,2025-05-22 10:00:00,2025-05-24 08:00:00,2025-05-22 16:00:00,2025-05-23 13:00:00,2025-05-24 10:00:00,2025-05-20 10:00:00,2025-05-26 08:00:00,HYDRO_FLOOD,A,False,1,B022_R00179,1,B022,2025-05-24 10:00:00,UNCHANGED,NONE,,B022_F0031,B022_F0031,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B016,611G3160,2025-05-23 06:00:00,2025-05-23 16:00:00,2025-05-23 09:00:00,2025-05-23 14:00:00,2025-05-25 03:00:00,2025-05-21 06:00:00,2025-05-25 16:00:00,HYDRO_FLOOD,A,False,1,B016_R00184,1,B016,2025-05-25 03:00:00,UNCHANGED,NONE,,B016_F0021,B016_F0021,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B024,613E1540,2025-05-27 06:00:00,2025-05-28 14:00:00,2025-05-27 14:00:00,2025-05-28 05:00:00,,2025-05-25 06:00:00,2025-05-30 14:00:00,HYDRO_FLOOD,B,False,1,B024_R00178,1,B024,,UNCHANGED,NONE,,B024_F0028,B024_F0028,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B005,61113300,2025-05-27 08:00:00,2025-05-29 13:00:00,2025-05-27 20:00:00,2025-05-28 07:00:00,2025-05-29 18:00:00,2025-05-25 08:00:00,2025-05-31 13:00:00,HYDRO_FLOOD,A,False,1,B005_R00155,1,B005,2025-05-29 18:00:00,UNCHANGED,NONE,,B005_F0026,B005_F0026,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B022,612E2800,2025-05-27 12:00:00,2025-05-29 08:00:00,2025-05-28 07:00:00,2025-05-28 07:00:00,2025-05-29 04:00:00,2025-05-25 12:00:00,2025-05-31 08:00:00,HYDRO_FLOOD,A,False,1,B022_R00180,1,B022,2025-05-29 04:00:00,UNCHANGED,NONE,,B022_F0032,B022_F0032,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B010,611E2360,2025-05-27 13:00:00,2025-05-29 00:00:00,2025-05-27 23:00:00,2025-05-28 09:00:00,2025-05-30 06:00:00,2025-05-25 13:00:00,2025-05-31 00:00:00,HYDRO_FLOOD,A,False,1,B010_R00113,1,B010,2025-05-30 06:00:00,UNCHANGED,NONE,,B010_F0032,B010_F0032,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B003,61109600,2025-05-27 07:00:00,2025-05-30 00:00:00,2025-05-28 06:00:00,2025-05-28 17:00:00,2025-05-30 10:00:00,2025-05-25 07:00:00,2025-06-01 00:00:00,HYDRO_FLOOD,A,False,1,B003_R00176,1,B003,2025-05-30 10:00:00,UNCHANGED,NONE,,B003_F0034,B003_F0034,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B033,61510100,2025-05-27 20:00:00,2025-05-28 13:00:00,2025-05-28 04:00:00,2025-05-29 08:00:00,,2025-05-25 20:00:00,2025-05-30 13:00:00,HYDRO_FLOOD,B,False,1,B033_R00242,1,B033,,UNCHANGED,NONE,,B033_F0032,B033_F0032,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B007,611E0470,2025-06-02 01:00:00,2025-06-02 19:00:00,2025-06-02 06:00:00,2025-06-02 11:00:00,,2025-05-31 01:00:00,2025-06-04 19:00:00,HYDRO_FLOOD,B,False,1,B007_R00227,1,B007,,UNCHANGED,NONE,,B007_F0037,B007_F0037,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B016,611G3160,2025-06-02 20:00:00,2025-06-03 08:00:00,2025-06-03 04:00:00,2025-06-03 07:00:00,2025-06-03 18:00:00,2025-05-31 20:00:00,2025-06-05 08:00:00,HYDRO_FLOOD,A,False,1,B016_R00186,1,B016,2025-06-03 18:00:00,UNCHANGED,NONE,,B016_F0022,B016_F0022,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B025,613E2580,2025-06-07 14:00:00,2025-06-08 21:00:00,2025-06-07 21:00:00,2025-06-07 23:00:00,2025-06-08 12:00:00,2025-06-05 14:00:00,2025-06-10 21:00:00,HYDRO_FLOOD,A,False,1,B025_R00103,1,B025,2025-06-08 12:00:00,UNCHANGED,NONE,,B025_F0031,B025_F0031,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B006,61116100,2025-06-07 18:00:00,2025-06-09 08:00:00,2025-06-07 23:00:00,2025-06-08 02:00:00,2025-06-09 00:00:00,2025-06-05 18:00:00,2025-06-11 08:00:00,HYDRO_FLOOD,A,False,1,B006_R00145,1,B006,2025-06-09 00:00:00,UNCHANGED,NONE,,B006_F0035,B006_F0035,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B013,611E2820,2025-06-07 15:00:00,2025-06-09 08:00:00,2025-06-07 22:00:00,2025-06-08 02:00:00,2025-06-08 11:00:00,2025-06-05 15:00:00,2025-06-11 08:00:00,HYDRO_FLOOD,A,False,1,B013_R00157,1,B013,2025-06-08 11:00:00,UNCHANGED,NONE,,B013_F0018,B013_F0018,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B019,612E1060,2025-06-07 15:00:00,2025-06-09 14:00:00,2025-06-08 04:00:00,2025-06-08 08:00:00,2025-06-09 22:00:00,2025-06-05 15:00:00,2025-06-11 14:00:00,HYDRO_FLOOD,A,False,1,B019_R00210,1,B019,2025-06-09 22:00:00,UNCHANGED,NONE,,B019_F0033,B019_F0033,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B018,611H2032,2025-06-07 21:00:00,2025-06-08 08:00:00,2025-06-07 23:00:00,2025-06-08 10:00:00,2025-06-08 14:00:00,2025-06-05 21:00:00,2025-06-10 08:00:00,HYDRO_FLOOD,A,False,1,B018_R00168,1,B018,2025-06-08 14:00:00,UNCHANGED,NONE,,B018_F0010,B018_F0010,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B020,612E1940,2025-06-07 15:00:00,2025-06-08 13:00:00,2025-06-08 05:00:00,2025-06-08 10:00:00,2025-06-10 04:00:00,2025-06-05 15:00:00,2025-06-10 13:00:00,HYDRO_FLOOD,A,False,1,B020_R00073,1,B020,2025-06-10 04:00:00,UNCHANGED,NONE,,B020_F0022,B020_F0022,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B016,611G3160,2025-06-09 07:00:00,2025-06-09 16:00:00,2025-06-09 13:00:00,2025-06-09 16:00:00,2025-06-09 22:00:00,2025-06-07 07:00:00,2025-06-11 16:00:00,HYDRO_FLOOD,A,False,1,B016_R00187,1,B016,2025-06-09 22:00:00,UNCHANGED,NONE,,B016_F0023,B016_F0023,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B017,611H1650,2025-06-08 06:00:00,2025-06-12 21:00:00,2025-06-08 07:00:00,2025-06-10 10:00:00,,2025-06-06 06:00:00,2025-06-14 21:00:00,HYDRO_FLOOD,B,False,1,B017_R00188,1,B017,,UNCHANGED,NONE,,B017_F0016,B017_F0016,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B006,61116100,2025-06-10 23:00:00,2025-06-12 16:00:00,2025-06-11 08:00:00,2025-06-11 14:00:00,2025-06-12 20:00:00,2025-06-08 23:00:00,2025-06-14 16:00:00,HYDRO_FLOOD,A,False,1,B006_R00146,1,B006,2025-06-12 20:00:00,UNCHANGED,NONE,,B006_F0036,B006_F0036,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B033,61510100,2025-06-11 22:00:00,2025-06-12 09:00:00,2025-06-12 08:00:00,2025-06-12 08:00:00,,2025-06-09 22:00:00,2025-06-14 09:00:00,HYDRO_FLOOD,B,False,1,B033_R00246,1,B033,,UNCHANGED,NONE,,B033_F0033,B033_F0033,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B008,611E1460,2025-06-13 07:00:00,2025-06-15 20:00:00,2025-06-14 00:00:00,2025-06-14 22:00:00,,2025-06-11 07:00:00,2025-06-17 20:00:00,HYDRO_FLOOD,B,False,1,B008_R00238,1,B008,,UNCHANGED,NONE,,B008_F0030,B008_F0030,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B034,61711890,2025-06-14 22:00:00,2025-06-15 14:00:00,2025-06-15 02:00:00,2025-06-15 03:00:00,2025-06-15 15:00:00,2025-06-12 22:00:00,2025-06-17 14:00:00,HYDRO_FLOOD,A,False,1,B034_R00065,1,B034,2025-06-15 15:00:00,UNCHANGED,NONE,,B034_F0023,B034_F0023,1,UNCHANGED,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B014,611E2920,2025-06-15 00:00:00,2025-06-15 08:00:00,2025-06-15 02:00:00,2025-06-15 04:00:00,2025-06-15 17:00:00,2025-06-13 00:00:00,2025-06-17 08:00:00,HYDRO_FLOOD,A,False,1,B014_R00143,1,B014,2025-06-15 17:00:00,UNCHANGED,NONE,,B014_F0014,B014_F0014,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B025,613E2580,2025-06-14 22:00:00,2025-06-15 08:00:00,2025-06-15 02:00:00,2025-06-15 06:00:00,2025-06-16 13:00:00,2025-06-12 22:00:00,2025-06-17 08:00:00,HYDRO_FLOOD,A,False,1,B025_R00104,1,B025,2025-06-16 13:00:00,UNCHANGED,NONE,,B025_F0032,B025_F0032,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B005,61113300,2025-06-15 01:00:00,2025-06-15 08:00:00,2025-06-15 03:00:00,2025-06-15 07:00:00,2025-06-15 22:00:00,2025-06-13 01:00:00,2025-06-17 08:00:00,HYDRO_FLOOD,A,False,1,B005_R00158,1,B005,2025-06-15 22:00:00,UNCHANGED,NONE,,B005_F0027,B005_F0027,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B006,61116100,2025-06-15 01:00:00,2025-06-15 08:00:00,2025-06-15 04:00:00,2025-06-15 09:00:00,2025-06-16 02:00:00,2025-06-13 01:00:00,2025-06-17 08:00:00,HYDRO_FLOOD,A,False,1,B006_R00147,1,B006,2025-06-16 02:00:00,UNCHANGED,NONE,,B006_F0037,B006_F0037,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B017,611H1650,2025-06-16 04:00:00,2025-06-16 23:00:00,2025-06-16 06:00:00,2025-06-16 07:00:00,2025-06-16 16:00:00,2025-06-14 04:00:00,2025-06-18 23:00:00,HYDRO_FLOOD,A,False,1,B017_R00190,1,B017,2025-06-16 16:00:00,UNCHANGED,NONE,,B017_F0017,B017_F0017,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B034,61711890,2025-06-20 01:00:00,2025-06-22 17:00:00,2025-06-21 11:00:00,2025-06-21 22:00:00,,2025-06-18 01:00:00,2025-06-24 17:00:00,HYDRO_FLOOD,B,False,1,B034_R00066,1,B034,,UNCHANGED,NONE,,B034_F0024,B034_F0024,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B014,611E2920,2025-06-20 01:00:00,2025-06-24 19:00:00,2025-06-21 13:00:00,2025-06-22 11:00:00,2025-06-22 15:00:00,2025-06-18 01:00:00,2025-06-26 19:00:00,HYDRO_FLOOD,A,False,1,B014_R00144,1,B014,2025-06-22 15:00:00,UNCHANGED,NONE,,B014_F0015,B014_F0015,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B001,61105000,2025-06-22 16:00:00,2025-06-23 08:00:00,2025-06-22 23:00:00,2025-06-23 02:00:00,2025-06-23 09:00:00,2025-06-20 16:00:00,2025-06-25 08:00:00,HYDRO_FLOOD,A,False,1,B001_R00296,1,B001,2025-06-23 09:00:00,UNCHANGED,NONE,,B001_F0016,B001_F0016,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B001,61105000,2025-06-23 18:00:00,2025-06-24 12:00:00,2025-06-24 02:00:00,2025-06-24 05:00:00,2025-06-24 11:00:00,2025-06-21 18:00:00,2025-06-26 12:00:00,HYDRO_FLOOD,A,False,1,B001_R00297,1,B001,2025-06-24 11:00:00,UNCHANGED,NONE,,B001_F0017,B001_F0017,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B033,61510100,2025-06-24 07:00:00,2025-06-24 22:00:00,2025-06-24 08:00:00,2025-06-24 08:00:00,2025-06-24 17:00:00,2025-06-22 07:00:00,2025-06-26 22:00:00,HYDRO_FLOOD,A,False,1,B033_R00250,1,B033,2025-06-24 17:00:00,UNCHANGED,NONE,,B033_F0034,B033_F0034,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B007,611E0470,2025-06-24 05:00:00,2025-06-24 13:00:00,2025-06-24 09:00:00,2025-06-24 14:00:00,2025-06-25 21:00:00,2025-06-22 05:00:00,2025-06-26 13:00:00,HYDRO_FLOOD,A,False,1,B007_R00235,1,B007,2025-06-25 21:00:00,UNCHANGED,NONE,,B007_F0038,B007_F0038,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B010,611E2360,2025-06-21 07:00:00,2025-06-23 17:00:00,2025-06-22 15:00:00,2025-06-24 15:00:00,,2025-06-19 07:00:00,2025-06-25 17:00:00,HYDRO_FLOOD,B,False,1,B010_R00114,1,B010,,UNCHANGED,NONE,,B010_F0033,B010_F0033,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B015,611E2950,2025-06-25 07:00:00,2025-06-25 08:00:00,2025-06-25 08:00:00,2025-06-25 11:00:00,2025-06-25 14:00:00,2025-06-23 07:00:00,2025-06-27 08:00:00,HYDRO_FLOOD,A,False,1,B015_R00241,1,B015,2025-06-25 14:00:00,UNCHANGED,NONE,,B015_F0013,B015_F0013,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B034,61711890,2025-06-27 02:00:00,2025-06-27 22:00:00,2025-06-27 04:00:00,2025-06-27 06:00:00,2025-06-28 15:00:00,2025-06-25 02:00:00,2025-06-29 22:00:00,HYDRO_FLOOD,A,False,1,B034_R00067,1,B034,2025-06-28 15:00:00,UNCHANGED,NONE,,B034_F0025,B034_F0025,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B006,61116100,2025-06-27 01:00:00,2025-06-28 08:00:00,2025-06-27 18:00:00,2025-06-27 23:00:00,2025-06-28 13:00:00,2025-06-25 01:00:00,2025-06-30 08:00:00,HYDRO_FLOOD,A,False,1,B006_R00150,1,B006,2025-06-28 13:00:00,UNCHANGED,NONE,,B006_F0038,B006_F0038,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B018,611H2032,2025-06-27 19:00:00,2025-06-28 08:00:00,2025-06-28 00:00:00,2025-06-29 01:00:00,2025-06-28 22:00:00,2025-06-25 19:00:00,2025-06-30 08:00:00,HYDRO_FLOOD,A,False,1,B018_R00177,1,B018,2025-06-28 22:00:00,UNCHANGED,NONE,,B018_F0011,B018_F0011,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B006,61116100,2025-06-28 15:00:00,2025-06-29 12:00:00,2025-06-29 03:00:00,2025-06-29 05:00:00,2025-06-30 01:00:00,2025-06-26 15:00:00,2025-07-01 12:00:00,HYDRO_FLOOD,A,False,1,B006_R00151,1,B006,2025-06-30 01:00:00,UNCHANGED,NONE,,B006_F0039,B006_F0039,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B002,61106450,2025-07-07 11:00:00,2025-07-07 18:00:00,2025-07-07 17:00:00,2025-07-07 18:00:00,2025-07-08 13:00:00,2025-07-05 11:00:00,2025-07-09 18:00:00,HYDRO_FLOOD,A,False,1,B002_R00198,1,B002,2025-07-08 13:00:00,UNCHANGED,NONE,,B002_F0014,B002_F0014,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B003,61109600,2025-07-09 07:00:00,2025-07-10 19:00:00,2025-07-09 19:00:00,2025-07-09 20:00:00,2025-07-10 03:00:00,2025-07-07 07:00:00,2025-07-12 19:00:00,HYDRO_FLOOD,A,False,1,B003_R00181,1,B003,2025-07-10 03:00:00,UNCHANGED,NONE,,B003_F0035,B003_F0035,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B015,611E2950,2025-07-11 14:00:00,2025-07-11 18:00:00,2025-07-11 17:00:00,2025-07-11 17:00:00,2025-07-11 22:00:00,2025-07-09 14:00:00,2025-07-13 18:00:00,HYDRO_FLOOD,B,False,1,B015_R00244,1,B015,2025-07-11 22:00:00,UNCHANGED,NONE,,B015_F0014,B015_F0014,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B007,611E0470,2025-07-10 00:00:00,2025-07-12 16:00:00,2025-07-10 07:00:00,2025-07-12 07:00:00,2025-07-13 05:00:00,2025-07-08 00:00:00,2025-07-14 16:00:00,HYDRO_FLOOD,B,True,2,B007_R00238;B007_R00239,2,B007,,UNCHANGED,NONE,,B007_F0039,B007_F0039;B007_F0040,2,MERGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B015,611E2950,2025-07-13 09:00:00,2025-07-13 13:00:00,2025-07-13 11:00:00,2025-07-13 11:00:00,2025-07-13 23:00:00,2025-07-11 09:00:00,2025-07-15 13:00:00,HYDRO_FLOOD,A,False,1,B015_R00246,1,B015,2025-07-13 23:00:00,UNCHANGED,NONE,,B015_F0015,B015_F0015,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B006,61116100,2025-07-12 07:00:00,2025-07-12 20:00:00,2025-07-12 16:00:00,2025-07-13 18:00:00,,2025-07-10 07:00:00,2025-07-14 20:00:00,HYDRO_FLOOD,B,False,1,B006_R00153,1,B006,,UNCHANGED,NONE,,B006_F0040,B006_F0040,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B014,611E2920,2025-07-18 06:00:00,2025-07-18 10:00:00,2025-07-18 09:00:00,2025-07-19 08:00:00,,2025-07-16 06:00:00,2025-07-20 10:00:00,HYDRO_FLOOD,B,False,1,B014_R00146,1,B014,,UNCHANGED,NONE,,B014_F0016,B014_F0016,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B015,611E2950,2025-07-19 07:00:00,2025-07-19 08:00:00,2025-07-19 12:00:00,2025-07-19 13:00:00,2025-07-19 19:00:00,2025-07-17 07:00:00,2025-07-21 08:00:00,HYDRO_FLOOD,A,False,1,B015_R00249,1,B015,2025-07-19 19:00:00,UNCHANGED,NONE,,B015_F0016,B015_F0016,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B001,61105000,2025-07-18 21:00:00,2025-07-19 08:00:00,2025-07-18 23:00:00,2025-07-20 02:00:00,2025-07-19 20:00:00,2025-07-16 21:00:00,2025-07-21 08:00:00,HYDRO_FLOOD,A,False,1,B001_R00303,1,B001,2025-07-19 20:00:00,UNCHANGED,NONE,,B001_F0018,B001_F0018,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B003,61109600,2025-07-19 07:00:00,2025-07-20 08:00:00,2025-07-19 18:00:00,2025-07-20 20:00:00,2025-07-21 14:00:00,2025-07-17 07:00:00,2025-07-22 08:00:00,HYDRO_FLOOD,A,False,1,B003_R00185,1,B003,2025-07-21 14:00:00,UNCHANGED,NONE,,B003_F0036,B003_F0036,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B004,61110900,2025-07-19 07:00:00,2025-07-26 00:00:00,2025-07-21 07:00:00,2025-07-21 08:00:00,,2025-07-17 07:00:00,2025-07-28 00:00:00,HYDRO_FLOOD,B,False,1,B004_R00178,1,B004,,UNCHANGED,NONE,,B004_F0018,B004_F0018,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B015,611E2950,2025-07-20 07:00:00,2025-07-22 00:00:00,2025-07-20 10:00:00,2025-07-22 12:00:00,2025-07-23 08:00:00,2025-07-18 07:00:00,2025-07-24 00:00:00,HYDRO_FLOOD,B,True,3,B015_R00250;B015_R00251;B015_R00252,3,B015,,UNCHANGED,NONE,,B015_F0017,B015_F0017;B015_F0018;B015_F0019,3,MERGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B006,61116100,2025-07-21 19:00:00,2025-07-21 22:00:00,2025-07-21 21:00:00,2025-07-22 14:00:00,2025-07-23 11:00:00,2025-07-19 19:00:00,2025-07-23 22:00:00,HYDRO_FLOOD,A,False,1,B006_R00155,1,B006,2025-07-23 11:00:00,UNCHANGED,NONE,,B006_F0041,B006_F0041,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B010,611E2360,2025-07-22 15:00:00,2025-07-23 18:00:00,2025-07-23 00:00:00,2025-07-23 01:00:00,2025-07-24 13:00:00,2025-07-20 15:00:00,2025-07-25 18:00:00,HYDRO_FLOOD,A,False,1,B010_R00115,1,B010,2025-07-24 13:00:00,UNCHANGED,NONE,,B010_F0034,B010_F0034,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B011,611E2536,2025-07-20 13:00:00,2025-07-24 08:00:00,2025-07-22 19:00:00,2025-07-23 02:00:00,2025-07-23 22:00:00,2025-07-18 13:00:00,2025-07-26 08:00:00,HYDRO_FLOOD,A,False,1,B011_R00132,1,B011,2025-07-23 22:00:00,UNCHANGED,NONE,,B011_F0010,B011_F0010,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B019,612E1060,2025-07-25 03:00:00,2025-07-26 17:00:00,2025-07-25 22:00:00,2025-07-26 00:00:00,2025-07-26 11:00:00,2025-07-23 03:00:00,2025-07-28 17:00:00,HYDRO_FLOOD,A,False,1,B019_R00221,1,B019,2025-07-26 11:00:00,UNCHANGED,NONE,,B019_F0034,B019_F0034,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B010,611E2360,2025-07-27 05:00:00,2025-07-27 22:00:00,2025-07-27 09:00:00,2025-07-27 12:00:00,2025-07-28 09:00:00,2025-07-25 05:00:00,2025-07-29 22:00:00,HYDRO_FLOOD,A,False,1,B010_R00116,1,B010,2025-07-28 09:00:00,UNCHANGED,NONE,,B010_F0035,B010_F0035,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B003,61109600,2025-07-27 07:00:00,2025-07-28 18:00:00,2025-07-28 03:00:00,2025-07-28 08:00:00,,2025-07-25 07:00:00,2025-07-30 18:00:00,HYDRO_FLOOD,B,False,1,B003_R00187,1,B003,,UNCHANGED,NONE,,B003_F0037,B003_F0037,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B019,612E1060,2025-07-28 07:00:00,2025-07-29 19:00:00,2025-07-29 01:00:00,2025-07-29 02:00:00,2025-07-29 07:00:00,2025-07-26 07:00:00,2025-07-31 19:00:00,HYDRO_FLOOD,A,False,1,B019_R00222,1,B019,2025-07-29 07:00:00,UNCHANGED,NONE,,B019_F0035,B019_F0035,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B011,611E2536,2025-07-30 06:00:00,2025-07-31 16:00:00,2025-07-30 18:00:00,2025-07-30 23:00:00,2025-07-31 15:00:00,2025-07-28 06:00:00,2025-08-02 16:00:00,HYDRO_FLOOD,A,False,1,B011_R00133,1,B011,2025-07-31 15:00:00,UNCHANGED,NONE,,B011_F0011,B011_F0011,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B002,61106450,2025-07-31 07:00:00,2025-07-31 18:00:00,2025-07-31 08:00:00,2025-07-31 20:00:00,2025-08-01 11:00:00,2025-07-29 07:00:00,2025-08-02 18:00:00,HYDRO_FLOOD,A,False,1,B002_R00207,1,B002,2025-08-01 11:00:00,UNCHANGED,NONE,,B002_F0015,B002_F0015,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B008,611E1460,2025-08-03 15:00:00,2025-08-03 18:00:00,2025-08-03 16:00:00,2025-08-03 18:00:00,2025-08-04 06:00:00,2025-08-01 15:00:00,2025-08-05 18:00:00,HYDRO_FLOOD,A,False,1,B008_R00253,1,B008,2025-08-04 06:00:00,UNCHANGED,NONE,,B008_F0031,B008_F0031,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B017,611H1650,2025-08-06 03:00:00,2025-08-06 16:00:00,2025-08-06 06:00:00,2025-08-06 08:00:00,2025-08-06 16:00:00,2025-08-04 03:00:00,2025-08-08 16:00:00,HYDRO_FLOOD,A,False,1,B017_R00201,1,B017,2025-08-06 16:00:00,UNCHANGED,NONE,,B017_F0018,B017_F0018,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
B002,61106450,2025-08-06 04:00:00,2025-08-07 17:00:00,2025-08-06 17:00:00,2025-08-06 21:00:00,2025-08-07 00:00:00,2025-08-04 04:00:00,2025-08-09 17:00:00,HYDRO_FLOOD,A,False,1,B002_R00211,1,B002,2025-08-07 00:00:00,UNCHANGED,NONE,,B002_F0016,B002_F0016,1,UNCHANGED,TEST,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT,2025
